SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2,16h Raw Mean,Plate IQM,16h Normalized Mean
C[C@]12[C@@H](C/C=C3\C=COC3=O)C(=C)CC[C@]1([H])[C@](C)(CO)[C@H](O)CC2,12-3,D02,0.965,0.974,0.9695,0.9942375,0.975119124
OC1=C(C)C(C)=C2C(CC[C@](CCC[C@H](C)CCC[C@H](C)CCCC(C)C)(C)O2)=C1C.[Relative stereochemistry],12-3,D03,1.017,1.023,1.02,0.9942375,1.025911817
C[C@@]12[C@@]3([H])C(C)=C(CC[C@@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O[C@]5([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C3)[C@@]1([H])CC2,12-3,D04,1.01,1.017,1.0135,0.9942375,1.019374144
O=C1O[C@@]2([H])C3=C(OC=C3C)C/C(C)=C\CCC13[C@@H]2O3,12-3,D05,0.986,0.989,0.9875,0.9942375,0.99322345
C[C@H]1CC2=CC(OC)=C(OC)C(OC)=C2C2=C(OC)C(OC)=C(OC)C=C2C[C@H]1C,12-3,D06,1.111,1.084,1.0975,0.9942375,1.103860999
O=C(OC1C(C)(O)C(C)CC2=C(C3=C(OC)C(OC)=C(OC)C=C13)C(OC)=C1C(=C2)OCO1)/C(C)=C/C,12-3,D07,1.089,1.084,1.0865,0.9942375,1.092797244
CC[C@H](C)C(C1=C(O)C(CC2=C(O)C(C(CCC)=O)=C(OC)C(C)=C2O)=C(O)C(CC2=C(O)C(C(CCC)=O)=C(OC)C(C)=C2O)=C1O)=O,12-3,D08,0.048,0.048,0.048,0.9942375,0.048278203
O=C1C(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)=C(C2=CC(OC)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-3,D09,0.973,0.977,0.975,0.9942375,0.980651001
CC(C)[C@@H](N)C(O)=O,12-3,D10,0.986,0.992,0.989,0.9942375,0.994732144
COC1=CC=C([C@H]2OC[C@@]3([H])[C@H](C4=CC=C5OCOC5=C4)OC[C@@]23[H])C=C1OC,12-3,D11,1.063,1.079,1.071,0.9942375,1.077207408
O=C1C=CC[C@]2([H])[C@@]3([H])CCC[N@@+]4([O-])[C@@]3([H])[C@@]([H])(CCC4)CN12,12-3,E02,0.976,0.988,0.982,0.9942375,0.987691573
O=C(C1=CC=C(O)C=C1)OC[C@]12[C@]3([H])[C@]4(O)O[C@@]1([H])O[C@@](C)(C4)[C@@]2(O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C3,12-3,E03,0.974,0.985,0.9795,0.9942375,0.985177083
O=C(O[C@@H]1C/C(COC(C)=O)=C\C[C@H](OC(C)=O)/C(C)=C\[C@]2([H])[C@]1([H])C(=C)C(=O)O2)/C(C)=C/CO,12-3,E04,1.023,1.034,1.0285,0.9942375,1.034461082
CC1(C)[C@@]2(C)[C@H](OC(C)=O)C[C@]1([H])CC2,12-3,E05,0.956,0.956,0.956,0.9942375,0.961540879
O[C@@H]1C23C45[C@@H](O)C(=O)O[C@@]4([H])OC2(C(=O)O[C@]3([H])C[C@H]5C(C)(C)C)[C@@]2(O)[C@H](C)C(=O)O[C@@]12[H],12-3,E06,0.957,0.959,0.958,0.9942375,0.963552471
O[C@@H]1C23[C@]4([H])OC(=O)C2(O[C@@]2([H])C3([C@H](C(C)(C)C)[C@H]4O)[C@@H](O)C(=O)O2)[C@@]2(O)[C@H](C)C(=O)O[C@@]12[H],12-3,E07,0.95,0.952,0.951,0.9942375,0.9565119
O[C@]12[C@H](C)C(=O)O[C@@]1([H])C[C@]13C24O[C@]2([H])OC(=O)[C@H](O)C21[C@H](C(C)(C)C)[C@@H](O)[C@@]3([H])OC4=O,12-3,E08,0.966,0.968,0.967,0.9942375,0.972604634
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@H](O[C@]5([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@H](C)CO4,12-3,E09,1.04,1.049,1.0445,0.9942375,1.050553816
C[C@@]12[C@@]3([H])[C@H](C)[C@@](O)(CC[C@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@]4([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C3)[C@@]1([H])CC2,12-3,E10,0.995,0.997,0.996,0.9942375,1.001772715
O[C@@]12[C@@]([H])(O[C@]3(CC[C@@H](C)CO3)[C@H]1C)C[C@]1([H])[C@]2(C)CC[C@@]2([H])[C@@]1([H])CC=C1[C@]2(C)CC[C@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C1,12-3,E11,1.096,1.102,1.099,0.9942375,1.105369693
CO[C@@H]1C23[C@]4([H])C[C@@]5(O)[C@H](OC(C6=CC=CC=C6)=O)[C@]4([H])[C@](O)([C@@H](O)[C@@H]5OC)C4C2N(C)C[C@@](COC)([C@@]3([H])[C@H]4OC)CC1,12-3,F02,0.985,0.985,0.985,0.9942375,0.99070896
O=C(C1=CC=CC=C1)OCC12C3C4(O)OC1OC(C)(C4)C2(OC1C(O)C(O)C(O)C(COC(C2=CC=CC=C2)=O)O1)C3,12-3,F03,0.986,0.995,0.9905,0.9942375,0.996240838
COC1=C2OCOC2=CC2=C1C1=C(OC)C(OC)=C(OC)C=C1C[C@H](C)[C@@](O)(C)[C@H]2OC(C1=CC=CC=C1)=O,12-3,F04,1.037,1.042,1.0395,0.9942375,1.045524837
COC1=C2C(=CC(OC)=C1OC)C[C@H](C)[C@H](C)CC1=C2C(O)=C(OC)C(OC)=C1,12-3,F05,1.074,1.068,1.071,0.9942375,1.077207408
C[C@@]12[C@@]3([H])[C@H](C)[C@@](OC)(CC[C@@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O[C@]5([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C3)[C@@]1([H])CC2,12-3,F06,0.965,0.962,0.9635,0.9942375,0.969084349
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])OC[C@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](CO)O5)[C@H]3O)[C@@]4(C)CO)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O1,12-3,F07,0.964,0.971,0.9675,0.9942375,0.973107532
O=C1[C@@]23C=C(C)[C@H](O)[C@@]2(O)[C@H](O)C(C)=C[C@@]1([H])[C@@]1([H])[C@]([H])(C1(C)C)C[C@H]3C,12-3,F08,0.989,0.995,0.992,0.9942375,0.997749532
OC12[C@]3([H])OC(C)(C)OCC3=C[C@@]3([H])[C@@H]4C(C)(C)[C@@H]4C[C@@H](C)[C@@]1(C=C(C)[C@@H]2OC(/C(C)=C\C)=O)C3=O,12-3,F09,1.023,1.03,1.0265,0.9942375,1.03244949
O=C1C2=C(O)C=C(O)C(CC=C(C)C)=C2OC(C2=CC=C(OC)C=C2)=C1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-3,F10,1.098,1.113,1.1055,0.9942375,1.111907366
C[C@]12[C@@]3(C)C(=CC[C@]1([H])[C@]1(C)[C@@]([H])(CC2)[C@@](C)(C(O)=O)[C@H](O)CC1)[C@]1([H])CC(C)(C)CC[C@]1(C)CC3,12-3,F11,1.117,1.113,1.115,0.9942375,1.121462427
OC1C23C(=O)OC4OCC(O)C(O)C4OC4OC(C)C(OC(=O)CC(O)(C)CC(=O)OC5COC(OC6C(OC7C(O)CC8(C)C9CC=C(C2CC(C)(C)CC3)C(C)(C9(C)CCC8C7(C)CO)C1)OC(CO)C(O)C6O)C(O)C5O)C(OC1OCC(O)C(O)C1O)C4O,12-3,G02,0.996,0.999,0.9975,0.9942375,1.003281409
O[C@H]1[C@H](C2=CC=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C2C1,12-3,G03,0.985,0.993,0.989,0.9942375,0.994732144
CC(OCC12C(OC(C)=O)C(OC(C)=O)C3C4(C)OC1(C(O)(C)C(C(OC(C1=CC=CC=C1)=O)C2OC(C)=O)OC(=O)C(C)CCC1=NC=CC=C1C(=O)OC4)C3OC(C)=O)=O,12-3,G04,1.104,1.108,1.106,0.9942375,1.112410264
O=C1NC2=C(C=CC=C2)[C@]12[C@]1([H])C[C@H](/C(C(OC)=O)=C\OC)[C@H](CC)CN1CC2,12-3,G05,0.987,0.988,0.9875,0.9942375,0.99322345
C[C@@]12[C@]([H])(C[C@@H](O)[C@@]3([H])[C@@]1(C)CC[C@@H]3C(CCC=C(C)C)=C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])[C@@H](O[C@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@]1([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2,12-3,G06,0.969,0.971,0.97,0.9942375,0.975622022
O[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C=O)CO[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)O1,12-3,G07,0.965,0.963,0.964,0.9942375,0.969587247
C1(=O)C2=C(C=C(O)C(OC)=C2CC=C(C)C)OC2=C1C(O)=C(CC=C(C)C)C(OC)=C2,12-3,G08,0.902,0.861,0.8815,0.9942375,0.886609085
O=C1C=CC2=C(O1)C1=C(C=C2)OC(C)(C)[C@H](OC(/C(C)=C\C)=O)[C@@H]1OC(/C(C)=C\C)=O,12-3,G09,1.147,1.154,1.1505,0.9942375,1.157168182
[C@@]12(C)[C@]([H])(C(C)(C)CCC1)CCC(=C)[C@@H]2CC[C@@](C=C)(C)O,12-3,G10,1.009,1.018,1.0135,0.9942375,1.019374144
O=C(C1=CC(O)=C(O)C(O)=C1)OCCC1C(C(OC)=O)=COC(OC2C(O)C(O)C(O)C(CO)O2)C1C=C,12-3,G11,1.03,1.038,1.034,0.9942375,1.039992959
CC[C@@H](C(C)C)CC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC(=O)[C@@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,12-3,H02,0.99,0.995,0.9925,0.9942375,0.99825243
O=C1C=CC2=CC3=C(O[C@H](C(C)(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C)[C@@H]3O)C=C2O1,12-3,H03,0.962,0.967,0.9645,0.9942375,0.970090144
CC1(C)CC[C@]2(CO)[C@@H](O)C[C@]3(C)C(=C2C1)C=C[C@@]1([H])[C@@]3(C)CC[C@]2([H])[C@]1(C)CC[C@H](O[C@@H]1O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@H](O)[C@H]1O)[C@@]2(C)CO,12-3,H04,0.969,0.979,0.974,0.9942375,0.979645205
O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O[C@H]2CC[C@]3(C)[C@@]4([H])C[C@@H](O)[C@]5([H])[C@@H]([C@](C)(O)CCC=C(C)C)CC[C@@]5(C)[C@]4(C)CCC3C2(C)C)[C@@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-3,H05,0.982,0.981,0.9815,0.9942375,0.987188675
C[C@@]12[C@@]([H])([C@H](C)CCC(O[Na])=O)CC[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@@H](O)C3)[C@@]1([H])C[C@@H]2O,12-3,H06,1.166,1.217,1.1915,0.9942375,1.198405814
C[C@@]12[C@]([H])(CC[C@@]3([H])[C@]14CO[C@@]1([C@]3([H])[C@](O)(C)C[C@H](C=C(C)C)O1)C4)[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])OC[C@H](O)[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@]3([H])OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)CC1,12-3,H07,0.968,0.971,0.9695,0.9942375,0.975119124
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@@H](C)CO4,12-3,H08,0.932,0.948,0.94,0.9942375,0.945448145
C[C@]12[C@@]([H])([C@@]3(C)CC[C@H](O[C@]4([H])OC[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@](C)(CO)[C@]3([H])CC1)CC=C1[C@@]2(C)CC[C@]2(C(O)=O)[C@@]1([H])CC(C)(C)CC2,12-3,H09,0.994,0.986,0.99,0.9942375,0.99573794
OC1=CC(O)=C2C(=C1CC=C(C)C)OC(C1=CC=C(O)C=C1)=C(O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2=O,12-3,H10,0.904,0.939,0.9215,0.9942375,0.926840921
C[C@]12[C@@]3(C)[C@]([H])([C@H](O)C[C@]1([H])[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)CC1)[C@@H](/C(C)=C/CC=C(C)C)CC3,12-3,H11,1.174,1.187,1.1805,0.9942375,1.187342059
OC[C@@]12C(=CC[C@]3([H])[C@@]4(C)C[C@H](O)[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@](C)(C(O)=O)[C@]4([H])CC[C@@]13C)[C@@]1([H])[C@@](C(O[C@@H]3O[C@H](C)[C@H](OC(/C=C/C4=CC=C(OC)C=C4)=O)[C@H](O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O[C@]4([H])OC[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O5)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)=O)(CC2)CCC(C)(C)C1,12-4,A02,1.016,1.025,1.0205,1.0019625,1.018501191
COC1=CC=C([C@H]2OC[C@]3([H])[C@@H](C4=CC=C(OC)C(OC)=C4)OC[C@]23[H])C=C1OC,12-4,A03,1.015,1.006,1.0105,1.0019625,1.008520778
O=C1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)=C(C2=CC(O)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-4,A04,0.985,0.994,0.9895,1.0019625,0.98756191
O=C1C2=C(OC3=C1C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)=CC=C3O)C=C(OC)C=C2O,12-4,A05,1.018,1.014,1.016,1.0019625,1.014010005
O=C1C(O[C@H]2[C@H](O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)[C@H](O)[C@@H](O)[C@H](C)O2)=C(C2=CC=C(OC)C=C2)OC2=C(CC=C(C)C)C(O)=CC(O)=C12,12-4,A06,1.045,1.016,1.0305,1.0019625,1.028481605
[H][C@]1(O[C@@H]2[C@H](C)O[C@@]([H])(O[C@@H]3[C@H](C)O[C@@]([H])(O[C@H]4C[C@](O)(CC)[C@H](C(=O)OC)C5=CC6=C(C(=O)C7=C(O)C=CC=C7C6=O)C(O)=C45)C[C@@H]3N(C)C)C[C@@H]2O)CCC(=O)[C@H](C)O1,12-4,A07,0.049,0.048,0.0485,1.0019625,0.048405005
CC(O[C@]12C[C@H](C)[C@H](OC(CC3=CC=CC=C3)=O)[C@]1([H])[C@H](OC(C)=O)[C@@]1(CC[C@H]3[C@@H](/C=C(/C)C2=O)C3(C)C)CO1)=O,12-4,A08,1.043,1.017,1.03,1.0019625,1.027982584
O=C(OC)C1=CC(OC)=C(OC)C(OC)=C1,12-4,A09,1.019,0.999,1.009,1.0019625,1.007023716
[H][C@@]12C[C@@]3([H])C45C6N(CC)C[C@](COC(=O)C7=C(N8C(=O)C[C@H](C)C8=O)C=CC=C7)(CC[C@@H]4OC)[C@@]5([H])[C@H](OC)C6(O)[C@@](O)(C[C@@H]1OC)[C@@]3([H])[C@H]2OC,12-4,A10,1.031,1.017,1.024,1.0019625,1.021994336
O[C@@H]1[C@](CO[C@]2(CO[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)(O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O[C@H](CO)[C@H]1O,12-4,A11,1.058,1.043,1.0505,1.0019625,1.048442432
CC(O[C@]12[C@]3([H])[C@@](C)([C@@H](O)C[C@@]1([H])OC2)C(=O)[C@H](O)C1=C(C)[C@@H](OC([C@H](O)[C@H](C2=CC=CC=C2)NC(C2=CC=CC=C2)=O)=O)C[C@@](O)([C@H]3OC(C2=CC=CC=C2)=O)C1(C)C)=O,12-4,B02,1.086,1.079,1.0825,1.0019625,1.080379755
CC1(C)C2=CC[C@@]3([H])[C@]4(C)C[C@@H](O)[C@]([H])([C@@]5(C)OC(C(C)C)=CC5=O)[C@@]4(C)CC(=O)[C@@]3(C)[C@]2([H])CC[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)[C@@H](O)[C@H](O)CO1,12-4,B03,1.052,1.035,1.0435,1.0019625,1.041456142
O=C1C[C@@H](C2=CC=CC=C2)OC2=CC(OC)=CC(O)=C12,12-4,B04,1.077,1.052,1.0645,1.0019625,1.062415011
O=C[C@@H]([C@@H]([C@H]([C@H](C)O)O)O)O,12-4,B05,0.985,0.988,0.9865,1.0019625,0.984567786
O=C(O)CNC(CC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)=O,12-4,B06,0.987,0.989,0.988,1.0019625,0.986064848
O=C1C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)COC(/C=C/C3=CC=C(O)C=C3)=O)=C(C4=CC=C(O)C=C4)OC5=CC(O)=CC(O)=C51.[E],12-4,B07,1.086,1.063,1.0745,1.0019625,1.072395424
C[C@@]1(CO)[C@@H](O)[C@@H](O)C[C@]2(C)[C@@]3([H])CC=C4[C@]5([H])C[C@@](C)(C(OC)=O)CC[C@]5(C(O)=O)CC[C@@]4(C)[C@]3(C)CC[C@@]12[H],12-4,B08,1.141,1.182,1.1615,1.0019625,1.159225021
CC1(C)C(=O)CC[C@]2(C)C3=C([C@]4(C)[C@@H](O)C[C@H]([C@H](C)CC(C[C@@H](C)C(O)=O)=O)[C@@]4(C)CC3=O)[C@@H](O)C[C@@]12[H],12-4,B09,0.994,0.979,0.9865,1.0019625,0.984567786
C=C[C@]12[C@]3([H])C[C@@H]4C5=NC6=CC=CC=C6[C@]15C[C@H](N(C)C2)[C@@]3([H])CO4,12-4,B10,1.014,0.996,1.005,1.0019625,1.003031551
O=C1[C@H](OC(C)=O)[C@@H](C2=CC=CC=C2)OC2=CC(O)=CC(O)=C12,12-4,B11,1.092,1.085,1.0885,1.0019625,1.086368003
OC(C)(C)[C@@H]1CC=C(C)CC1,12-4,C02,1.023,0.999,1.011,1.0019625,1.009019799
O=C1C=C(CCC2=CC=CC=C2)OC2=C1[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2O,12-4,C03,1.002,0.991,0.9965,1.0019625,0.994548199
C[C@@]1(C(O)=O)CCC[C@@]2(C)[C@@]3([H])[C@@]4(CC(=C)[C@H](CC3)C4)CC[C@]12[H],12-4,C04,0.046,0.05,0.048,1.0019625,0.047905985
[H][C@@]12C(C(O)=O)C[C@@H](O[C@H]3[C@H](OC(CC(C)C)=O)[C@@H](OS(=O)(O[K])=O)[C@H](OS(=O)(O[K])=O)[C@@H](CO)O3)C[C@@]1(C)[C@@]1([H])[C@@]3([C@@H](O)C(=C)[C@H](CC1)C3)CC2,12-4,C05,0.978,0.985,0.9815,1.0019625,0.979577579
O=C1C(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)O2)=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-4,C06,0.972,0.971,0.9715,1.0019625,0.969597166
C[C@@]1(C(O)=O)[C@@H](O)[C@@H](O)C[C@]2(C)[C@@]3([H])CCC4=C(CC[C@]5(C(O)=O)CCC(C)(C)C[C@@]45[H])[C@]3(C)CC[C@@]12[H],12-4,C07,0.964,0.947,0.9555,1.0019625,0.953628504
O=C[C@H]([C@@H]([C@@H]([C@H](C)O)O)O)O,12-4,C08,0.979,0.969,0.974,1.0019625,0.972092269
C[C@H]1C[C@]2(O)C(=O)/C(C)=C\[C@H]3C(C)(C)[C@H]3C[C@@H](O)C(=C)[C@H](O)[C@@]2([H])[C@H]1O,12-4,C09,0.984,0.97,0.977,1.0019625,0.975086393
O[C@H]1[C@H](O[C@]2([H])[C@H](O)[C@@H](O)[C@H](O[C@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](CO)O2)[C@@H](CO)O[C@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@@H](O[C@@]([C@H](O)CO)([H])[C@H](O)[C@@H](O)C=O)O[C@@H]2CO)[C@@H]1O,12-4,C10,0.998,0.994,0.996,1.0019625,0.994049178
O=C1C=C(C2=CC=C(O)C(O)=C2)OC2=CC(OC)=CC(O)=C12,12-4,C11,0.95,0.939,0.9445,1.0019625,0.942650049
O=C1CNC[C@@]2([H])N1CCC1=C2C=CC=C1,12-4,D02,1.003,0.998,1.0005,1.0019625,0.998540365
OC1=CC=C(OC)C(OC)=C1,12-4,D03,1.006,0.993,0.9995,1.0019625,0.997542323
O=C1C(OC)=C(C2=CC=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C12,12-4,D04,1.001,0.96,0.9805,1.0019625,0.978579538
O=C1C=C(C2=CC=C(O)C=C2)OC2=CC=CC(O)=C12,12-4,D05,1.023,0.995,1.009,1.0019625,1.007023716
O=C(OC/C=C/C1=CC=C(O)C(OC)=C1)/C=C/C1=CC=C(O)C(OC)=C1,12-4,D06,1.026,1.002,1.014,1.0019625,1.012013923
OC1=CC=C(/C=C/C)C=C1OC,12-4,D07,1.013,0.989,1.001,1.0019625,0.999039385
O=C(/C=C(O)/C=C/C1=CC=C(O)C(OC)=C1)CCC1=CC=C(O)C(OC)=C1,12-4,D08,1.073,1.047,1.06,1.0019625,1.057923824
O=C1C(C2=CC=C(O)C(O)=C2)=COC2=C([C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(O)=CC=C12,12-4,D09,0.979,0.976,0.9775,1.0019625,0.975585414
C[C@]12[C@]3([H])CC=C4C(C)(C)C(=O)[C@@H](O)C[C@@]4([H])[C@]3(C)C(=O)C[C@]1(C)[C@@]([H])([C@@](C)(O)C(/C=C/C(C)(O)C)=O)[C@H](O)C2,12-4,D10,1.056,1.024,1.04,1.0019625,1.037962998
O=CC1=CC(O)=CC=C1O,12-4,D11,1.02,1.017,1.0185,1.0019625,1.016505109
O=C(O)C1=CC(OC)=C(O)C(O)=C1,12-4,E02,1.024,1.0,1.012,1.0019625,1.01001784
O=C(OC)/C=C/C1=CC=C(O)C=C1,12-4,E03,1.016,0.997,1.0065,1.0019625,1.004528613
C[C@]12[C@@](C)([C@]([C@H](C)CC(C[C@@H](C)C(O)=O)=O)([H])CC1=O)CC(=O)C1=C2[C@@H](O)C[C@@]2([H])C(C)(C)[C@@H](O)CC[C@@]21C,12-4,E04,0.991,0.994,0.9925,1.0019625,0.990556034
O=C1[C@](O)(CC)C2=C(CO1)C(=O)N1CC3=CC4=C(O)C=CC(CC)=C4N=C3C1=C2,12-4,E05,0.974,0.98,0.977,1.0019625,0.975086393
CC/C=C\C/C=C\C/C=C\CCCCCCCC(OCC)=O,12-4,E06,1.075,1.05,1.0625,1.0019625,1.060418928
O=C([C@@]1([H])[C@]23C4=C(C=CC=C4)N[C@@]24O[C@@]([H])(C3)N2[C@@]4([H])C[C@@]1([H])/C(=C\C)C2)OC,12-4,E07,0.98,0.967,0.9735,1.0019625,0.971593248
O=C1C(OC)=C(OC)C=C2CC(C)C(C)C(OC(/C(C)=C/C)=O)C3=C4C12COC4=C1OCOC1=C3,12-4,E08,1.078,1.068,1.073,1.0019625,1.070898362
O=C(NCCC1=CC=C(O)C=C1)/C=C/C1=CC=C(O)C=C1,12-4,E09,1.015,0.996,1.0055,1.0019625,1.003530571
C[C@]12[C@H](OC(C)=O)[C@@H](OC(/C(C)=C/C)=O)[C@]3([H])[C@]4(C)[C@@]([H])(CC[C@@]35[C@]1(CC[C@H]2C(C)=O)O5)C[C@@H](O[C@]1([H])O[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]2O)[C@H](OC)C1)CC4,12-4,E10,1.001,1.007,1.004,1.0019625,1.002033509
COC1=C(O)C=C2OC3=C(C(O)=C([C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@@H]5OC[C@@](CO)(O)[C@H]5O)O4)C(O)=C3)C(=O)C2=C1,12-4,E11,1.021,1.008,1.0145,1.0019625,1.012512943
OC1C(OC2C(OC(C)=O)C(OCCC3=CC(O)=C(O)C=C3)OC(COC3C(O)C(O)C(O)C(CO)O3)C2OC(/C=C/C2=CC(O)=C(O)C=C2)=O)OC(C)C(O)C1O,12-4,F02,1.009,0.996,1.0025,1.0019625,1.000536447
